-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 05/17/2026 in LST
Location: latitude  14.676   longitude 121.0437 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 201.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,T2M
2024,4,26,7.0776,0.06,63.3,30.36
2024,4,27,7.0118,0.09,66.64,31.01
2024,4,28,6.3679,0.14,70.1,30.41
2024,4,29,7.3555,0.03,64.16,30.44
2024,4,30,7.1203,0.0,66.9,30.33
2024,5,1,6.5834,0.57,67.45,30.41
2024,5,2,7.2799,0.07,66.51,29.38
2024,5,3,6.5899,0.02,65.82,29.58
2024,5,4,6.9336,0.27,68.22,29.55
2024,5,5,6.7774,0.6,70.73,29.75
2024,5,6,6.2928,1.37,72.59,29.63
2024,5,7,7.499,0.18,67.13,29.56
2024,5,8,6.0473,1.17,68.47,29.26
2024,5,9,6.5254,0.95,71.44,29.38
2024,5,10,5.5613,3.33,72.41,29.33
2024,5,11,5.9333,0.95,70.07,29.66
2024,5,12,6.7126,2.96,71.26,29.86
2024,5,13,5.7775,7.67,77.56,29.4
2024,5,14,5.4727,6.7,76.36,29.4
2024,5,15,6.3398,1.24,72.6,29.67
2024,5,16,5.9066,3.05,74.81,29.32
2024,5,17,6.1459,3.35,76.3,29.33
2024,5,18,6.1392,12.42,77.29,29.07
2024,5,19,4.0327,7.63,71.06,29.95
2024,5,20,6.2592,3.9,69.4,30.33
2024,5,21,6.1622,1.51,73.54,29.66
2024,5,22,6.1529,1.54,72.89,29.72
2024,5,23,6.6898,0.69,71.72,29.86
2024,5,24,5.0446,9.68,79.32,28.98
2024,5,25,2.2956,47.58,81.84,27.98
2024,5,26,0.6108,116.6,94.8,26.5
2024,5,27,4.2317,17.7,88.97,27.51
2024,5,28,5.6894,2.03,85.35,28.18
2024,5,29,5.6143,9.36,89.17,27.57
2024,5,30,6.2314,2.98,84.22,28.27
2024,5,31,5.6501,0.11,84.67,28.25
2024,6,1,6.5959,0.07,83.44,28.52
2024,6,2,6.7848,2.11,76.4,29.93
2024,6,3,6.0878,4.84,81.57,28.46
2024,6,4,4.5931,4.88,80.69,28.08
2024,6,5,4.6831,18.37,77.25,29.25
2024,6,6,5.5591,15.62,79.43,28.54
2024,6,7,4.4539,12.29,86.34,27.36
2024,6,8,4.7808,4.11,82.71,27.93
2024,6,9,5.1718,6.01,85.15,27.85
2024,6,10,5.9119,2.64,81.27,28.51
2024,6,11,6.4992,4.28,71.78,30.44
2024,6,12,6.2822,4.43,73.92,29.57
2024,6,13,6.0857,1.6,76.75,29.92
2024,6,14,5.8363,5.19,80.23,28.81
2024,6,15,5.9695,7.64,82.75,28.24
2024,6,16,5.6988,20.86,85.69,27.92
2024,6,17,4.4686,7.37,83.54,27.78
2024,6,18,5.4137,15.12,79.95,28.46
2024,6,19,5.6894,15.86,81.82,28.16
2024,6,20,4.6001,5.45,85.7,27.48
2024,6,21,5.3196,10.84,88.48,26.9
2024,6,22,5.7648,4.09,82.03,27.96
2024,6,23,5.4115,12.11,78.3,28.68
2024,6,24,5.351,18.26,80.38,28.24
2024,6,25,5.0947,10.55,88.22,26.74
2024,6,26,3.1968,10.3,90.93,26.48
2024,6,27,4.757,4.82,88.32,26.97
2024,6,28,5.4046,1.45,87.29,26.91
2024,6,29,4.9498,1.84,83.27,27.75
2024,6,30,6.0036,5.36,84.64,27.64
2024,7,1,5.706,4.4,83.84,27.61
2024,7,2,4.428,6.82,89.14,26.71
2024,7,3,5.8368,10.05,87.28,26.97
2024,7,4,3.1409,15.46,89.4,27.02
2024,7,5,3.7001,10.87,88.3,26.78
2024,7,6,2.8675,21.06,90.49,26.6
2024,7,7,5.0335,12.2,89.69,26.58
2024,7,8,5.2164,12.19,90.7,26.3
2024,7,9,4.0404,23.31,82.48,27.82
2024,7,10,3.6643,8.02,82.09,27.59
2024,7,11,4.4767,6.6,82.46,27.58
2024,7,12,5.7581,9.97,80.57,28.06
2024,7,13,4.1578,8.3,88.43,27.03
2024,7,14,3.7862,7.43,89.84,26.77
2024,7,15,3.7147,20.4,91.47,26.22
2024,7,16,4.817,11.79,88.12,26.76
2024,7,17,3.0024,7.4,83.8,27.56
2024,7,18,1.7088,26.85,88.6,27.2
2024,7,19,5.2248,11.49,87.23,27.36
2024,7,20,5.1233,9.42,86.65,27.37
2024,7,21,3.175,9.6,90.63,26.65
2024,7,22,2.1408,36.47,95.67,26.41
2024,7,23,1.5218,130.33,95.32,26.14
2024,7,24,0.7373,48.65,91.06,26.06
2024,7,25,3.3204,26.09,91.01,26.8
2024,7,26,4.8742,2.07,87.35,27.09
2024,7,27,4.781,10.97,88.62,26.72
2024,7,28,3.1572,12.36,88.85,25.75
2024,7,29,4.159,2.28,84.8,26.16
2024,7,30,5.2253,1.87,79.12,26.55
2024,7,31,5.2176,3.56,82.96,27.21
2024,8,1,5.6671,11.65,86.01,26.97
2024,8,2,5.6498,7.83,81.61,27.73
2024,8,3,5.7475,8.12,81.58,28.0
2024,8,4,6.0509,14.94,89.34,27.08
2024,8,5,4.9805,10.83,92.26,25.95
2024,8,6,4.559,4.21,90.01,26.04
2024,8,7,5.7473,3.62,87.95,26.87
2024,8,8,5.0976,4.54,90.94,26.8
2024,8,9,4.8914,3.94,90.21,26.6
2024,8,10,4.9255,5.45,90.05,26.7
2024,8,11,6.0305,1.74,87.48,27.2
2024,8,12,6.1416,1.1,86.42,27.28
2024,8,13,6.3384,1.41,85.56,27.36
2024,8,14,5.9621,4.38,89.58,27.0
2024,8,15,5.7086,1.78,86.12,27.15
2024,8,16,5.7209,3.97,80.24,27.87
2024,8,17,6.5064,2.35,74.37,28.93
2024,8,18,5.4922,3.42,75.03,29.04
2024,8,19,5.3654,6.95,84.8,27.66
2024,8,20,5.7192,5.11,81.94,28.09
2024,8,21,6.0804,5.58,81.46,28.01
2024,8,22,5.478,5.33,84.35,27.59
2024,8,23,4.5067,14.67,84.06,28.09
2024,8,24,3.7589,10.26,76.5,28.71
2024,8,25,4.013,10.83,83.92,27.47
2024,8,26,4.7825,13.13,84.45,27.36
2024,8,27,3.9223,12.03,91.05,26.63
2024,8,28,3.3103,15.51,92.03,26.38
2024,8,29,5.1235,9.08,91.19,26.69
2024,8,30,5.6542,7.75,87.85,27.28
2024,8,31,5.2368,7.43,85.73,27.91
2024,9,1,1.7957,45.07,86.09,27.56
2024,9,2,0.5863,76.49,94.73,25.72
2024,9,3,3.1632,17.4,91.45,26.49
2024,9,4,2.2646,43.74,92.8,26.47
2024,9,5,2.527,26.63,91.31,26.42
2024,9,6,2.8555,9.21,88.91,26.8
2024,9,7,4.7587,2.6,80.29,27.7
2024,9,8,5.9186,1.44,85.98,27.17
2024,9,9,4.457,0.52,86.14,27.0
2024,9,10,5.2925,1.65,86.74,27.17
2024,9,11,5.2742,3.92,87.11,27.47
2024,9,12,4.5125,9.0,91.23,26.04
2024,9,13,3.5443,20.27,94.56,26.18
2024,9,14,3.9396,16.62,94.96,26.02
2024,9,15,4.3829,10.29,92.25,26.33
2024,9,16,3.6242,6.04,91.58,26.2
2024,9,17,4.6687,13.85,83.32,26.84
2024,9,18,3.0763,20.21,93.09,26.27
2024,9,19,3.6797,7.84,93.34,26.2
2024,9,20,3.1884,13.5,93.17,25.86
2024,9,21,2.862,11.63,91.66,25.47
2024,9,22,4.2545,9.6,86.26,26.46
2024,9,23,5.6006,0.66,87.52,26.82
2024,9,24,5.8121,0.94,88.69,27.26
2024,9,25,6.0564,0.61,87.14,27.38
2024,9,26,6.3055,0.58,78.23,28.41
2024,9,27,5.1017,0.66,88.06,26.74
2024,9,28,4.1518,0.12,87.56,27.1
2024,9,29,3.1178,9.77,92.0,26.43
2024,9,30,4.3769,4.52,92.31,26.34
2024,10,1,5.0539,2.58,87.54,26.37
2024,10,2,5.9052,1.62,84.46,26.82
2024,10,3,5.2574,1.26,81.15,27.59
2024,10,4,4.8804,5.96,90.3,26.4
2024,10,5,5.0213,13.52,88.68,26.67
2024,10,6,2.3446,28.08,93.12,26.31
2024,10,7,2.9978,6.76,90.93,26.12
2024,10,8,5.3551,12.34,90.94,25.74
2024,10,9,5.4898,2.1,82.91,27.28
2024,10,10,5.0011,3.51,81.49,28.14
2024,10,11,5.1137,10.45,83.66,27.48
2024,10,12,4.6819,20.3,89.78,26.57
2024,10,13,4.3896,6.69,89.64,26.69
2024,10,14,3.0542,18.45,91.22,26.64
2024,10,15,3.0199,8.5,90.49,26.73
2024,10,16,5.1,3.39,87.92,26.82
2024,10,17,5.3155,1.92,83.9,26.83
2024,10,18,4.8506,1.46,85.46,27.12
2024,10,19,3.3638,3.88,89.96,27.09
2024,10,20,4.1174,42.53,90.08,26.94
2024,10,21,2.7353,11.39,87.92,27.0
2024,10,22,0.8534,37.67,89.25,26.83
2024,10,23,1.1282,79.93,94.56,26.39
2024,10,24,0.6708,157.47,93.18,26.1
2024,10,25,4.3538,12.09,88.79,26.2
2024,10,26,3.8302,4.14,87.15,26.37
2024,10,27,4.8101,1.67,90.11,25.54
2024,10,28,4.2293,0.01,86.83,26.02
2024,10,29,2.7367,0.08,89.36,26.21
2024,10,30,2.0294,1.81,90.53,26.0
2024,10,31,3.0384,2.85,93.46,26.12
2024,11,1,5.2637,3.07,88.03,26.85
2024,11,2,5.3501,1.98,88.09,26.6
2024,11,3,3.8167,12.99,90.27,26.08
2024,11,4,4.507,11.3,91.1,25.74
2024,11,5,4.0687,9.61,86.35,25.83
2024,11,6,5.106,7.53,80.76,27.03
2024,11,7,4.4093,2.44,81.42,27.35
2024,11,8,4.8098,4.31,87.67,26.66
2024,11,9,5.4511,2.0,87.79,26.63
2024,11,10,4.0082,5.01,86.61,26.68
2024,11,11,2.1031,4.58,92.49,26.08
2024,11,12,5.0225,2.15,82.75,27.24
2024,11,13,4.1558,1.71,79.59,27.74
2024,11,14,2.9921,0.14,87.26,26.43
2024,11,15,5.0393,0.02,83.47,27.03
2024,11,16,5.1782,2.39,87.54,26.28
2024,11,17,0.6252,37.29,92.72,25.12
2024,11,18,4.8871,5.16,90.88,26.38
2024,11,19,4.8701,0.39,87.04,26.26
2024,11,20,4.9654,0.55,86.19,26.09
2024,11,21,5.4732,0.26,84.58,25.63
2024,11,22,4.5845,0.34,84.21,25.49
2024,11,23,4.5216,0.87,87.53,25.66
2024,11,24,3.8741,5.44,88.61,25.6
2024,11,25,4.1628,3.94,88.68,26.05
2024,11,26,4.6865,2.05,86.43,25.85
2024,11,27,4.8636,1.82,86.5,25.56
2024,11,28,4.3464,7.47,87.22,25.87
2024,11,29,2.2255,19.03,92.6,25.25
2024,11,30,2.3957,9.78,89.59,25.08
2024,12,1,1.4906,44.06,93.89,24.81
2024,12,2,1.1321,43.96,92.37,25.46
2024,12,3,2.9782,7.52,93.49,25.99
2024,12,4,4.0186,5.83,89.58,26.28
2024,12,5,4.9918,0.77,87.61,25.99
2024,12,6,3.973,4.85,87.3,25.7
2024,12,7,3.4853,11.73,90.42,26.23
2024,12,8,2.2445,16.8,94.28,25.92
2024,12,9,1.5178,22.17,92.94,25.2
2024,12,10,1.1004,58.91,93.3,25.07
2024,12,11,2.3515,25.22,93.04,25.39
2024,12,12,2.8303,9.48,90.7,25.86
2024,12,13,3.2659,5.12,89.39,25.68
2024,12,14,3.3907,3.5,87.78,25.26
2024,12,15,3.2645,5.3,89.08,24.69
2024,12,16,2.9635,14.84,89.77,24.75
2024,12,17,2.0731,22.05,91.11,24.46
2024,12,18,2.4516,20.42,90.44,24.73
2024,12,19,3.2126,2.82,88.37,24.48
2024,12,20,2.9887,5.88,88.73,24.52
2024,12,21,2.1134,11.34,90.91,24.67
2024,12,22,2.4058,5.02,89.87,24.45
2024,12,23,2.5459,7.54,90.9,24.58
2024,12,24,1.4234,59.55,93.27,25.34
2024,12,25,1.0414,39.09,94.34,24.27
2024,12,26,3.3106,14.78,91.53,25.53
2024,12,27,3.2666,12.33,91.09,25.56
2024,12,28,2.7422,19.81,91.91,25.16
2024,12,29,2.7029,30.12,91.24,24.46
2024,12,30,2.3717,23.04,90.98,25.36
2024,12,31,3.5086,19.58,90.03,25.56
2025,1,1,2.0458,9.2,90.88,25.4
2025,1,2,3.564,11.25,93.07,25.06
2025,1,3,3.5102,6.45,89.42,25.52
2025,1,4,4.1441,6.05,92.37,24.65
2025,1,5,2.8286,7.67,91.29,23.89
2025,1,6,3.5856,7.0,89.54,24.74
2025,1,7,3.2393,5.48,90.01,24.61
2025,1,8,2.9837,3.17,88.8,24.29
2025,1,9,3.2275,3.1,87.73,24.34
2025,1,10,2.7766,2.1,89.11,23.27
2025,1,11,2.8373,13.95,89.17,23.45
2025,1,12,2.4538,26.55,89.92,23.24
2025,1,13,2.448,15.46,91.29,23.31
2025,1,14,2.2788,12.38,91.32,24.17
2025,1,15,3.3269,3.15,89.41,24.88
2025,1,16,3.9766,1.65,88.6,24.56
2025,1,17,4.1551,6.98,88.83,23.92
2025,1,18,3.5285,6.96,90.18,24.47
2025,1,19,4.1182,1.59,85.68,25.56
2025,1,20,3.4819,2.32,86.98,25.55
2025,1,21,3.5959,3.95,88.79,24.94
2025,1,22,3.7404,2.12,87.6,24.51
2025,1,23,3.2551,2.55,89.17,24.8
2025,1,24,3.9634,1.03,87.53,25.38
2025,1,25,5.4427,0.2,85.31,25.48
2025,1,26,4.0229,0.43,85.33,24.56
2025,1,27,4.5202,0.56,84.01,23.23
2025,1,28,3.7596,1.16,86.0,22.78
2025,1,29,3.095,10.87,87.94,22.67
2025,1,30,2.8414,24.09,89.45,23.19
2025,1,31,3.275,10.82,90.02,24.86
2025,2,1,5.5817,0.73,86.51,25.59
2025,2,2,5.3455,0.0,84.62,26.15
2025,2,3,4.7719,0.38,84.08,25.42
2025,2,4,2.7982,9.29,88.29,24.35
2025,2,5,3.7241,6.41,88.09,23.62
2025,2,6,3.1147,19.89,89.25,24.12
2025,2,7,1.8626,14.03,91.73,24.31
2025,2,8,2.623,20.32,91.81,23.71
2025,2,9,3.0132,8.64,87.1,22.87
2025,2,10,2.4646,19.09,90.22,23.37
2025,2,11,2.9177,26.79,92.67,24.37
2025,2,12,5.1902,7.92,88.72,25.51
2025,2,13,4.2266,11.02,89.56,25.17
2025,2,14,4.0927,6.1,88.22,24.75
2025,2,15,4.2262,6.4,88.43,25.55
2025,2,16,4.775,3.23,87.11,26.03
2025,2,17,4.609,3.15,88.2,25.63
2025,2,18,3.6686,14.36,89.65,25.08
2025,2,19,4.8002,4.73,86.69,24.46
2025,2,20,2.4922,12.75,90.27,23.91
2025,2,21,2.9952,7.86,88.06,24.11
2025,2,22,3.8534,4.58,85.49,24.16
2025,2,23,3.9286,1.78,84.77,24.57
2025,2,24,4.3668,2.01,84.02,24.13
2025,2,25,3.4798,6.5,85.77,23.73
2025,2,26,3.8306,1.13,82.78,23.3
2025,2,27,5.9714,0.11,80.55,23.18
2025,2,28,4.4078,0.75,84.12,24.05
2025,3,1,4.5322,1.22,85.09,24.98
2025,3,2,5.4612,1.23,86.31,26.04
2025,3,3,4.339,0.53,84.78,25.6
2025,3,4,5.1454,1.88,84.93,26.36
2025,3,5,5.8656,0.62,83.19,26.76
2025,3,6,6.5153,1.23,82.46,26.62
2025,3,7,4.1762,9.6,87.06,25.89
2025,3,8,3.4793,18.49,91.43,25.03
2025,3,9,3.4272,20.91,90.94,25.24
2025,3,10,3.9797,9.63,86.1,25.46
2025,3,11,4.6524,5.16,86.18,26.0
2025,3,12,5.7679,1.85,84.81,26.03
2025,3,13,6.2069,0.11,80.55,25.67
2025,3,14,5.9789,0.0,80.32,25.08
2025,3,15,4.8598,0.0,82.39,25.61
2025,3,16,6.5227,0.12,78.82,25.98
2025,3,17,3.93,4.69,85.06,25.17
2025,3,18,4.4585,3.07,83.46,25.06
2025,3,19,4.1472,3.43,83.86,24.89
2025,3,20,3.3725,3.52,84.86,23.88
2025,3,21,3.4507,2.15,81.78,23.72
2025,3,22,4.8038,0.15,77.86,23.58
2025,3,23,4.9622,0.06,79.3,24.02
2025,3,24,4.691,2.11,83.46,25.38
2025,3,25,6.1378,0.19,81.54,26.51
2025,3,26,6.1128,0.38,80.98,26.71
2025,3,27,4.5864,3.13,86.68,26.7
2025,3,28,5.3443,7.26,81.55,26.68
2025,3,29,2.917,11.96,91.39,25.7
2025,3,30,3.6026,9.55,87.83,25.78
2025,3,31,4.621,5.71,88.53,25.69
2025,4,1,5.9582,1.79,81.77,26.08
2025,4,2,5.7763,2.17,80.81,26.77
2025,4,3,5.5435,0.49,80.11,27.05
2025,4,4,5.1046,8.5,83.16,26.58
2025,4,5,4.7352,21.86,85.81,26.56
2025,4,6,5.6105,3.8,82.61,26.73
2025,4,7,5.9554,0.49,81.63,27.05
2025,4,8,6.3595,0.12,78.45,27.12
2025,4,9,6.6588,0.35,79.07,27.11
2025,4,10,6.7886,0.0,74.99,27.86
2025,4,11,6.1982,0.01,74.86,27.81
2025,4,12,6.0665,0.11,76.74,27.37
2025,4,13,6.2436,0.61,77.74,27.89
2025,4,14,6.7618,0.49,76.43,28.04
2025,4,15,6.4423,0.65,70.61,29.18
2025,4,16,6.6804,0.49,73.56,27.99
2025,4,17,7.0598,0.16,72.28,28.13
2025,4,18,7.081,0.47,75.54,28.42
2025,4,19,7.1748,0.27,72.99,28.12
2025,4,20,6.149,0.0,75.87,28.06
2025,4,21,6.6384,0.0,74.0,28.11
2025,4,22,6.9619,0.0,71.26,28.5
2025,4,23,6.8501,0.0,66.0,29.68
2025,4,24,7.0798,0.0,69.33,28.53
2025,4,25,7.2223,0.01,69.86,28.5
2025,4,26,7.0253,0.4,74.03,27.62
2025,4,27,6.6691,2.26,74.54,27.49
2025,4,28,6.0026,8.95,79.29,27.59
2025,4,29,5.9926,1.84,80.26,27.66
2025,4,30,5.7415,2.28,77.35,27.67
2025,5,1,6.7078,3.52,74.4,28.56
2025,5,2,6.3509,2.75,77.15,28.28
2025,5,3,5.269,5.45,81.18,27.7
2025,5,4,4.3327,11.59,85.9,27.17
2025,5,5,5.4389,8.95,81.74,27.94
2025,5,6,5.5008,6.85,78.05,28.87
2025,5,7,5.2445,10.5,81.26,28.16
2025,5,8,4.8691,16.59,88.79,26.81
2025,5,9,6.247,5.79,82.77,27.9
2025,5,10,6.8702,1.25,78.59,28.04
2025,5,11,6.3511,1.5,76.53,28.31
2025,5,12,6.3912,8.51,70.5,29.7
2025,5,13,6.3,16.93,81.86,27.85
2025,5,14,6.1798,4.06,83.04,27.14
2025,5,15,5.6743,8.71,84.19,27.36
2025,5,16,6.505,5.82,83.02,27.39
2025,5,17,6.2174,4.35,78.83,27.84
2025,5,18,6.2448,1.17,78.84,28.13
2025,5,19,6.1891,4.33,80.32,28.03
2025,5,20,6.3086,7.36,81.19,28.18
2025,5,21,6.1848,4.68,81.02,28.05
2025,5,22,6.9502,1.69,77.77,28.44
2025,5,23,7.0481,0.52,72.73,28.6
2025,5,24,6.5803,3.54,76.39,28.66
2025,5,25,6.2554,3.12,78.52,28.09
2025,5,26,5.7922,3.3,79.05,28.01
2025,5,27,5.441,18.81,84.18,27.76
2025,5,28,3.2854,12.18,84.2,27.67
2025,5,29,5.034,2.25,77.65,28.12
2025,5,30,3.9718,4.03,82.4,27.21
2025,5,31,3.8386,15.2,80.29,27.16
2025,6,1,5.1,3.35,78.35,28.1
2025,6,2,5.9102,3.39,85.53,27.61
2025,6,3,6.379,2.15,84.2,27.9
2025,6,4,5.9741,4.7,84.98,27.86
2025,6,5,5.4002,4.12,76.46,28.99
2025,6,6,4.9786,8.36,78.56,28.49
2025,6,7,1.7213,34.01,91.32,26.4
2025,6,8,3.9878,16.25,92.42,25.94
2025,6,9,5.1754,14.88,89.2,26.4
2025,6,10,3.8798,15.42,89.43,26.69
2025,6,11,3.1807,5.36,90.84,26.23
2025,6,12,2.7269,3.72,91.88,26.32
2025,6,13,5.4744,0.56,86.45,27.25
2025,6,14,5.7816,1.26,86.04,26.87
2025,6,15,6.8213,6.18,80.11,28.34
2025,6,16,5.4888,11.1,84.55,27.15
2025,6,17,4.6781,21.68,85.26,27.07
2025,6,18,3.1735,15.64,89.31,26.13
2025,6,19,3.7994,8.1,88.0,26.37
2025,6,20,4.7114,8.82,83.35,27.27
2025,6,21,5.5502,8.25,85.93,26.83
2025,6,22,3.941,3.62,78.89,27.6
2025,6,23,3.1008,40.82,87.41,26.02
2025,6,24,5.8601,12.17,78.72,27.63
2025,6,25,5.4226,8.05,80.96,27.77
2025,6,26,4.9334,8.45,81.71,27.46
2025,6,27,5.4168,9.78,90.28,26.2
2025,6,28,6.1582,6.76,84.9,26.67
2025,6,29,4.0841,8.22,90.65,26.06
2025,6,30,4.5274,11.48,86.0,26.51
2025,7,1,4.8828,11.56,79.26,27.23
2025,7,2,4.3915,11.43,79.18,27.41
2025,7,3,3.3842,13.44,93.62,25.76
2025,7,4,5.2903,3.16,87.58,26.4
2025,7,5,3.2897,10.32,90.06,26.18
2025,7,6,4.9392,6.89,89.22,26.51
2025,7,7,5.3196,1.5,87.98,26.73
2025,7,8,5.1432,6.51,89.39,26.83
2025,7,9,4.4302,12.04,91.53,26.38
2025,7,10,5.3489,4.16,88.37,26.8
2025,7,11,5.3834,2.96,90.43,26.65
2025,7,12,4.9363,3.25,87.79,26.66
2025,7,13,5.0496,1.87,85.57,26.93
2025,7,14,5.7036,0.97,84.52,26.99
2025,7,15,4.9944,2.0,86.22,27.08
2025,7,16,3.9269,2.47,88.75,26.93
2025,7,17,1.4239,9.73,92.14,26.36
2025,7,18,1.3346,34.3,94.5,25.48
2025,7,19,2.082,61.11,94.44,25.72
2025,7,20,2.8654,22.62,91.39,26.38
2025,7,21,0.833,58.73,92.4,26.27
2025,7,22,2.4542,71.3,93.7,26.01
2025,7,23,2.5183,50.68,94.49,26.09
2025,7,24,0.5918,79.97,95.51,26.42
2025,7,25,3.0523,11.03,91.08,26.5
2025,7,26,4.1693,8.51,91.0,26.36
2025,7,27,3.8669,14.46,90.46,26.74
2025,7,28,3.6302,6.1,89.22,26.41
2025,7,29,4.578,3.41,88.02,26.75
2025,7,30,4.7556,0.53,86.86,26.72
2025,7,31,5.6681,0.34,85.78,27.06
2025,8,1,5.183,0.06,84.65,27.15
2025,8,2,6.6571,0.02,83.98,27.25
2025,8,3,7.0577,0.0,81.84,26.85
2025,8,4,7.2084,0.0,78.4,27.23
2025,8,5,5.6842,1.62,74.92,28.06
2025,8,6,3.5906,12.64,86.08,26.33
2025,8,7,4.7945,6.41,83.8,26.81
2025,8,8,5.058,3.37,83.35,26.59
2025,8,9,4.4494,1.38,78.59,26.63
2025,8,10,6.3223,1.52,75.23,27.97
2025,8,11,5.9983,5.09,82.81,27.19
2025,8,12,5.5882,9.97,82.76,27.32
2025,8,13,5.3311,7.51,83.9,26.99
2025,8,14,3.7654,16.89,81.27,26.86
2025,8,15,4.8146,14.17,88.24,25.72
2025,8,16,3.5923,23.11,92.88,25.4
2025,8,17,4.6114,16.16,90.04,25.98
2025,8,18,6.1082,3.41,84.73,26.97
2025,8,19,5.921,4.05,84.95,26.98
2025,8,20,5.521,11.37,91.2,26.0
2025,8,21,3.3667,14.65,80.63,27.53
2025,8,22,1.6973,21.84,94.82,25.29
2025,8,23,3.7978,1.0,86.97,25.54
2025,8,24,3.9646,9.24,78.67,26.48
2025,8,25,2.8757,36.01,82.69,26.19
2025,8,26,1.6812,18.14,91.85,24.88
2025,8,27,5.2649,7.34,87.51,26.49
2025,8,28,4.567,7.99,89.15,26.67
2025,8,29,3.9437,14.29,92.32,25.87
2025,8,30,4.7599,12.56,83.87,27.12
2025,8,31,3.1001,23.0,88.91,26.6
2025,9,1,2.2831,16.6,90.49,25.93
2025,9,2,4.6255,6.74,89.12,25.74
2025,9,3,4.5821,5.16,88.89,26.41
2025,9,4,4.5931,7.94,91.22,26.11
2025,9,5,2.8486,10.51,90.83,25.49
2025,9,6,2.9786,9.91,88.4,25.52
2025,9,7,4.9255,13.15,86.97,25.92
2025,9,8,3.4219,19.39,90.61,25.13
2025,9,9,4.0116,11.7,87.21,25.82
2025,9,10,1.6361,31.52,86.85,25.81
2025,9,11,4.3114,9.68,89.11,25.83
2025,9,12,4.6418,8.14,86.87,26.65
2025,9,13,5.2999,12.24,87.97,26.38
2025,9,14,0.8926,31.06,92.87,25.67
2025,9,15,4.1611,16.8,93.1,25.83
2025,9,16,3.3898,19.97,86.91,26.57
2025,9,17,3.4747,10.11,89.43,25.93
2025,9,18,4.4362,10.85,86.22,26.74
2025,9,19,4.7587,9.46,86.75,26.64
2025,9,20,4.3416,6.27,90.49,26.09
2025,9,21,4.7976,11.74,90.82,25.44
2025,9,22,2.0618,45.69,93.04,25.48
2025,9,23,3.336,18.5,92.28,25.75
2025,9,24,3.7462,15.82,89.9,25.74
2025,9,25,4.8293,12.43,84.33,26.5
2025,9,26,2.2634,38.37,93.44,25.51
2025,9,27,4.3656,2.2,88.14,26.26
2025,9,28,4.477,2.0,84.34,27.06
2025,9,29,2.4931,21.8,91.26,26.1
2025,9,30,2.7641,14.86,92.26,25.79
2025,10,1,5.7187,3.24,89.62,25.98
2025,10,2,4.6361,7.05,83.94,27.18
2025,10,3,1.1405,30.71,94.85,25.39
2025,10,4,4.6394,11.34,86.22,26.32
2025,10,5,5.4972,2.45,83.06,26.6
2025,10,6,4.8509,3.54,84.58,26.5
2025,10,7,4.5931,12.11,87.27,26.41
2025,10,8,3.0926,12.78,90.04,26.09
2025,10,9,4.6416,27.71,85.3,26.69
2025,10,10,3.6295,21.11,82.27,27.05
2025,10,11,4.5797,4.76,84.27,26.81
2025,10,12,5.0794,7.85,87.71,26.42
2025,10,13,3.1846,13.25,92.26,25.58
2025,10,14,1.0397,29.18,92.41,25.84
2025,10,15,1.6082,15.82,90.94,25.89
2025,10,16,3.8297,7.43,91.69,26.16
2025,10,17,2.8675,9.23,90.94,26.32
2025,10,18,2.3378,16.72,91.58,26.23
2025,10,19,1.9298,66.79,95.62,25.79
2025,10,20,5.3026,4.88,89.76,26.67
2025,10,21,4.6094,9.18,90.47,26.55
2025,10,22,5.2586,4.03,89.11,26.49
2025,10,23,4.7688,6.53,87.95,26.75
2025,10,24,4.561,11.37,90.65,26.19
2025,10,25,4.1722,1.97,87.33,26.58
2025,10,26,2.8399,12.93,91.99,26.19
2025,10,27,3.0454,17.08,93.63,26.03
2025,10,28,4.7321,12.5,90.66,26.38
2025,10,29,2.7917,15.49,91.13,26.22
2025,10,30,3.4812,25.84,93.52,26.18
2025,10,31,4.584,6.18,91.2,26.75
2025,11,1,4.3582,7.56,92.07,26.45
2025,11,2,4.5782,11.22,93.75,26.31
2025,11,3,1.5394,49.29,94.13,25.86
2025,11,4,0.9698,55.6,92.88,25.96
2025,11,5,3.8477,6.8,91.68,26.1
2025,11,6,4.9442,6.63,88.67,26.64
2025,11,7,5.0542,7.92,87.1,26.87
2025,11,8,4.5442,3.66,85.89,26.16
2025,11,9,0.523,104.32,92.59,24.6
2025,11,10,2.5865,24.81,90.63,26.55
2025,11,11,4.704,6.59,90.11,26.24
2025,11,12,5.065,0.53,86.54,26.87
2025,11,13,5.0167,0.08,81.67,27.36
2025,11,14,3.6034,9.07,90.45,25.7
2025,11,15,2.7221,28.08,91.58,25.82
